artist,song,signified,signifier,line
Lil Wayne,Back On My Grizzy,glasses,"that white boy Scott Storch , and","I got glasses like that white boy Scott Storch, and a Porsche"
Lil Wayne,Back On My Grizzy,star,a fucking asterik,I'm a crazy-ass star like a fucking asteri'k
Lil Wayne,Back On My Grizzy,club,a grocery,"The club like a grocery, I just bag a bitch"
Lil Wayne,Back On My Grizzy,score,Deion,And you know I'm gon' score like Deion after picks
Lil Wayne,Back On My Grizzy,nigga,a Adam s apple,"Haha! Like a Adam's apple, nigga"
Talib Kweli,Soon the New Day,mask,Cory McKay,Hard to face your fears we wear the mask like Cory McKay
Copywrite,Seven Light Years,style,a pussy with AIDS,"My style's like a pussy with AIDS, you don't wanna fuck with it"
Deadly Venoms,Venom Everywhere,open,a crack pipe,"My crew a grab ya, and have you wide open like a crack pipe"
Deadly Venoms,Venom Everywhere,tight,"a Trojan , nigga poison","Game tight like a Trojan, nigga poison"
Deadly Venoms,Venom Everywhere,nasty,cousins kissing ( Ewww,My style is nasty like cousins kissing (Ewww)
Deadly Venoms,Venom Everywhere,changes,vacant channels,My mind changes like vacant channels
Afu-Ra,Quotations,strike,Casanova,"Ayatollah, strike like Casanova"
Afu-Ra,Quotations,brain,a game of chess,"Corner ya brain, like a game of chess, nah"
The Diplomats,Crunk Muzik,high,space,"High like space, .45 on waist"
The Diplomats,Crunk Muzik,high,space,"High like space, .45 on waist"
The Diplomats,Crunk Muzik,high,space,"High like space, .45 on waist"
The Diplomats,Crunk Muzik,high,space,"High like space, .45 on waist"
The Diplomats,Crunk Muzik,high,space,"High like space, .45 on waist"
Boo-Yaa T.R.I.B.E.,Mafia Lifestyle,playa,that,Playa like that don't wanna live
Boo-Yaa T.R.I.B.E.,Mafia Lifestyle,hater,that,Hater like that don't wanna give
The Game,The Documentary,feelin,Puff,'Cause I'm feelin' like Puff when Life After Death hit
Boss Hogg Outlawz,I Need A...,dime,"J - Lo , Vivica Fox","I need a dime like J-Lo, Vivica Fox"
Ace Hood,Cash Flow,bloody,a Tampax,"If you ain't got it, leave you bloody like a Tampax"
Ace Hood,Cash Flow,bounce,a 64,Make his body bounce bounce like a 64
Ace Hood,Cash Flow,shots,a New Year s Day blast,Bust shots like a New Year's Day blast
Anotha Level,A Question to Ask,sharp,a syringe,Sharp like a syringe
Joe Budden,Broken Wings,grounded,dad,"It's deep, so I try to stay grounded like dad"
Mr. Complex,Underground Up,cuttin,pitbull tails,"Just zip up your lip, I'm cuttin' you off like pitbull tails"
Bone Thugs-N-Harmony,Souljahs Marching,mixed,a leather,Mixed like a leather show no mercy
504 Boyz,Say Brah Radio,deadly,a kabra,"I'm a tiger, my flow be deadly just like a kabra"
504 Boyz,Say Brah Radio,thugs,50 Dollars and Fiend,Thugs like 50 Dollars and Fiend
504 Boyz,Say Brah Radio,thugs,"Magic , Wiz , Woo , Ween ,","Thugs like Magic, Wiz, Woo, Ween, and my auntie B"
Dat Boy Grace,One Luv Two Thugs,ship,"Flip ,","See the ship like Flip, when your free boy got locked"
Brand Nubian,Allah U Akbar,sharp,Edward Scissorhands,Cuttin' sharp like Edward Scissorhands
Camp Lo,Swing,scenes,Pacino and Pfieffer,"You know, we can play the scenes like Pacino and Pfieffer"
Black Star,Another World,heavy,a load off my chest,"Yo, the rhyme is so heavy like a load off my chest"
Black Star,Another World,priceless,the streets I m on,"Priceless like the streets I'm on, my word is bond"
Black Star,Another World,foul,Dow Chemical,Your style is foul like Dow Chemical
Black Star,Another World,buck,Umfufu,"We get buck like Umfufu — ""You treat me like animal!"""
Black Star,Another World,lay,the carpet,Lay you flat like the carpet
Black Star,Another World,profits,Spacely Sprockets,"Makin' profits like Spacely Sprockets, you can't stop it"
De La Soul,Come on Down,bore,seashores with no bitches,Your flows bore like seashores with no bitches
De La Soul,Come on Down,cash,thoughts in conversation,Exchange cash like thoughts in conversation
B.G.,Clean Up Man,creep,the Grim Reaper leavin  everything,Creep like the Grim Reaper leavin' everything wound
Lil Wayne,Green and Yellow,cigar,Vince Lombardi,And blow a cigar like Vince Lombardi
MC Eiht,Return Fire,flies,an eagle,Flies like an eagle
Black Star,Childrens Story,dough,all of these other niggas,"""I'mma get dough like all of these other niggas!"""
Cru,That Shit,slugs,a semi,Spitin verbal slugs like a semi-automatic
Cru,That Shit,anything,SWV,"Ill pull a gat and do ""Anything"" like SWV"
Cru,That Shit,son,BBD,Because Yogi is poi-son like BBD
De La Soul,Chanel No. Fever,shit,hot asses,Shootin' shit like hot asses after sipping bean stew
Classified,Unexplainable Hunger Remix,d,a Piston on the streets,"I'm dope, I'm sellin D like a Piston on the streets"
Canibus,Poet Laureate,colder,the declining climate,As I grow older I get colder like the declining climate
Beastie Boys,Thats it Thats All,streaker,Winnie the Pooh,'Cause I'm a freaky streaker like Winnie the Pooh
Eminem,Stay Wide Awake,art,the ghost of Mozart,"Soon as my flow starts, I compose art like the ghost of Mozart"
Eminem,Stay Wide Awake,art,the ghost of Mozart,Soon as my flow starts I compose art like the ghost of Mozart
Eminem,Stay Wide Awake,art,the ghost of Mozart,Soon as my flow starts I compose art like the ghost of Mozart
Eminem,Stay Wide Awake,nothing,Son of Sam,"Nothing like Son of Sam, so please understand there's no gun in hand"
Eminem,Stay Wide Awake,art,the ghost of Mozart,Soon as my flow starts I compose art like the ghost of Mozart
Big Daddy Kane,Uncut Pure,smell,Land OLakes,"Rhymes that be so butter, my breath smell like Land O'Lakes?"
Big Daddy Kane,Uncut Pure,mine,a finish line,"Diminish mine, runnin' through 'em like a finish line"
Black Eyed Peas,Do It Like This,comin,a sky missile,Comin' to your hood like a sky missile
Black Eyed Peas,Do It Like This,ring,a machine,"Ring, ring, ring like a machine"
Black Eyed Peas,Do It Like This,revolution,underground Beatles,Music revolution like underground Beatles
Ice Cube,Hood Mentality,alcoholic,Broadway Joe,I wanna be a alcoholic just like Broadway Joe
Da Hol' 9,My Block to Yo Block Metro Ver.,bein,American legion,"Like American legion, bein up every weekend"
Da Hol' 9,My Block to Yo Block Metro Ver.,urrbody,Oww,Urrbody in that valley and urrbody in that piece like Oww
Classified,Trial  Error,ya'll,O.J,"Act criminal, ya'll like O.J"
Classified,Trial  Error,safe,home plate,But we all know you safe like home plate
Classified,Trial  Error,rough,road rage,Class spit this rough like road rage
Pras,Ghetto Supastar That Is What You Are,something,a pentagon,"Got five sides to me, something like a pentagon"
Pras,Ghetto Supastar That Is What You Are,fools,Cassius Clay,"I told you, mess around you fools like Cassius Clay"
Pras,Ghetto Supastar That Is What You Are,balls,Pelé,"Kick your balls like Pelé, pick 'em doing ballet"
Pras,Ghetto Supastar That Is What You Are,peak,"Dante , broader than Broadway","Peak like Dante, broader than Broadway"
Pras,Ghetto Supastar That Is What You Are,applause,a matador,"Get applause like a matador, cry yelling, ""Ole!"""
C-Murder,Be Fresh,knots,four socks pulling out more jock,Tall Big knots in the pockets like four socks pulling out more jock
C-Murder,Be Fresh,fresh,that,"Plus everything match, because I am fresh like that (yeah)"
Chamillionaire,Show Me What Ya Got,floatin,a logo on a Nautica ( woo,"Floatin' on a boat, like a logo on a Nautica (woo)"
Chamillionaire,Show Me What Ya Got,boys,your frozen son,"Up in NY, boys like your frozen son (what you tell 'em man)"
Almighty (Group),Come to Life Faster,open,receivers,Lungs open like receivers
Da Beatminerz,Bentleys  Bitches,time,trick - or - treat candy,They givin out time like trick-or-treat candy
Da Beatminerz,Bentleys  Bitches,open,ahhhhhh,And I'mma leave the bank open like ahhhhhh!
Da Beatminerz,Bentleys  Bitches,bitch,a 6 foot maggot,Like that faggot - crawlin out this bitch like a 6 foot maggot
Da Beatminerz,Bentleys  Bitches,lookin,Biggie Smalls  lazy eye,You must be lookin somewhere else like Biggie Smalls' lazy eye
51.50,Steady Stayin Paid 95,feindin,a bitch,"Feindin' like a bitch, To stay in the game"
51.50,Steady Stayin Paid 95,feelin,a king,"Robbin' people, feelin' like a king"
Demigodz,Tell Me Why,smell,vagina,Who'se faithful while I find ya when your breath smell like vagina
Demigodz,Tell Me Why,smellin,Helen,Melissa Evans you be proud that you're smellin like Helen
Demigodz,Tell Me Why,messages,E,"Body female, send messages like E-Mails"
2nd II None,The Life of a Player,player,me,But a player like me got my own game plan
Black Milk,Losing Out,spot,that,They don't know if we get the spot like that
Black Milk,Losing Out,beats,this,We beat up beats like this all the time
Black Milk,Losing Out,top,BAP,Take off your whole top like BAP
Black Milk,Losing Out,thriller,Mike,"Thriller like Mike, out"
Gangsta Boo,Fuck You,freakin,Vanessa Del Rio,"Freakin' like Vanessa Del Rio, won't you take you a peak"
Gangsta Boo,Fuck You,rhythms,a joke,"You fuckin' bitch, spittin' rhythms in your rhyme like a joke"
Swizz Beatz,Its Me Bitches,ass,a free throw,"You front, I'mma I'ma shoot that ass like a free throw"
Davy DMX,The DMX Will Rock Rap Remix,music,it,Turnin' out music like it ain't no thing
Blackalicious,Trouble Eve of Destruction,lyricism,Jack LaLanne,Fit condition lyricism like Jack LaLanne
Def Jef,Droppin Rhymes On Drums,brother,me,'Cause a brother like me is known to get down
Def Jef,Droppin Rhymes On Drums,smooth,a fluid,Rhymes grow and flow so smooth like a fluid
Aceyalone,Junkman,big,a aircraft carrier,In something big like a aircraft carrier
3rd Bass,Steppin To The A.M.,afflict,a convict,"Afflict like a convict, I ain't no criminal"
3rd Bass,Steppin To The A.M.,flowin,fluid,(slow and smooth) Flowin like fluid
4th Disciple,Fabulous Felonz,sinnin,this,I've been sinnin like this since the beginning
4th Disciple,Fabulous Felonz,heads,Wimbledon,I serve these niggas heads like Wimbledon
Chamillionaire,Power Up Freestyle,spinnin,a whirl - wind,Head spinnin' like a whirl-wind
Big L,Who You Slidin Wit,freaky,that,"I love to go low, I'm freaky like that"
Big L,Who You Slidin Wit,sneaky,that,"I never get caught creepin cause I'm sneaky like that, uhh"
The Coup,Cars and Shoes,look,a Rolls Royce,A bucket wit' the beat look like a Rolls Royce!
Buddha Monk,Killa from the Villa,wack,"that of , um , a hot mode","Your styles is wack like that of, um, a hot mode"
Buddha Monk,Killa from the Villa,wicked,10 priests,"Buddha's knowledge is wicked, wicked like 10 priests *echos*"
Atmosphere,7th St. Entry,yellow,the walls on which you write fellow,But you're light yellow just like the walls on which you write fellow
Cassidy,The Problem vs. the Hustla,nothing,the shit on the mixtapes,Your album wasn't nothing like the shit on the mixtapes
Cassidy,The Problem vs. the Hustla,stripes,a referee,The best is me I got stripes like a referee
B.G.,Silent B.G.,chillin,villains,Chillin like villains drinkin like a gas tank
Drake,City Is Mine,something,a hater,I'm like a waiter and you something like a hater
Drake,City Is Mine,money,a cashier,"This ain't last year, money like a cashier"
Choclair,Bump,dirty,the funk - ti - funk funk,Girl we getting dirty like the funk-ti-funk funk
Choclair,Bump,type,the pretty things ( uhh,"Yeah, you the type of chick that like the pretty things (uhh)"
Choclair,Bump,nothin',spellin  the math ( math,Nothin' like spellin' the math (math)
Dilated Peoples,Hard Hitters,nothing,hip hop music,There ain't nothing like hip hop music
Nicki Minaj,Beef Stew,soft,butter,"You soft like butter,and no, I don't stutter"
Da Youngsta's,Da Hood,hood,Frank Nitti,He wanna be a hood like Frank Nitti
Da Youngsta's,Da Hood,brothers,him,Because it's brothers like him all around here
Da Youngsta's,Da Hood,lookin,watchin Baretta,Lookin out my window's like watchin Baretta on TV
A-Plus,Enter Hempstead,script,a female pit,Before we flip the script like a female pit when it's matin season
A-Plus,Enter Hempstead,spot,the seventy - seven blackout,I'm out to blow the spot like the seventy-seven blackout
A-Plus,Enter Hempstead,brothers,us,Cuz real little brothers like us come clean
Danny Swain,Media Darling Japanese Bonus Track,same,homonyms,Don't they know all these rappers sound the same like homonyms?
D12,Kill Zone Freestyle,missing,an old white lady s butt your ass,And like an old white lady's butt your ass is missing (nigga!)
Classified,Freezin in the Cold,substance,armpit farts,"Immitators wit no substance, like armpit farts"
Classified,Freezin in the Cold,soul,Bart Simpson,I never had to sell my soul like Bart Simpson did
Classified,Freezin in the Cold,half,potato sack races,"Half in the bag, like potato sack races"
The Diplomats,This Is What I Do,poppin,this,"Get your hardest nigga, he ain't poppin like this"
9th Prince,Raised Cain,explosions,protons and electrons,"Louis Vutton don, I cause explosions like protons and electrons"
9th Prince,Raised Cain,mc,Papoose and Saigon,Destroy any MC like Papoose and Saigon
Blackalicious,If I May,bask,escapes from just what its creating,Bask in everlasting like escapes from just what its creating
Blackalicious,If I May,essence,mine,Or essence like mine
Big Boi,You Aint No DJ,soul,a batch of collards,"Rich with a hundred dollars, soul like a batch of collards"
The Click,The Dope Track,head,the Headless Horsemen,Knock yo' head off your shoulder like the Headless Horsemen
Afu-Ra,Whirlwind Thru Cities,spirit,a wire,"I never tire, spirit live like a wire"
Big Gemini,Stay Real,nobody,you,There's nobody else like you
Desdamona,Too Big for My Skin,hills,the Earth,"Tell them, they only wish they had hills and valleys like the Earth"
Desdamona,Too Big for My Skin,lips,peaches,"Lips like peaches, plump nectar sweet"
Desdamona,Too Big for My Skin,arms,ivy,"Keeping time with your heart, beats arms like ivy"
Desdamona,Too Big for My Skin,fingertips,matches,"Fingertips like matches, setting flame to all you touch"
Army of the Pharaohs,Wrath of Gods,green,chlorophyll,While Ap's on a mission to make green like chlorophyll
Army of the Pharaohs,Wrath of Gods,shit,a Cali - bred Crip rockin,Like a Cali-bred Crip rockin' Cincinnatti Reds shit
Army of the Pharaohs,Wrath of Gods,cryin,little bitches or newborns that s teething,Cryin' like little bitches or newborns that's teething
Eminem,Tonite,armed,an octopus,I'm armed like an octopus
Eminem,Tonite,junk,you,Talkin' that junk like you had Black Bart at your back
D12,High,comin,Barry Shunder s next season,Niggas ain't comin back like Barry Shunder's next season
D12,High,smoke,easy riders,"(ya down!) Bizarre from the Outsidaz, smoke like easy riders"
D12,High,niggas,a plate of appetizers,(haha) Hindu niggas off like a plate of appetizers
D12,High,cold,bums and frost bite in blizzards,(hey) I'm out cold like bums and frost bite in blizzards
D12,High,spontaneous,Greg Maddux,Be attict and spits spontaneous like Greg Maddux
D12,High,caps,Kittins,"I flip caps, like Kittins on gym mats and get under your skin fast"
D12,High,brains,egg shells,"Battle me, I'm Slim (?), I crack brains like egg shells"
D12,High,mouth,sweet pickels ( haha !,Leavin a bad taste ya mouth like sweet pickels (haha!)
D12,High,vigilante,my man Benard,(what?) Call me a vigilante like my man Benard (?)
D12,High,fems,Madonna,"(Our father, AMEN!) I love drama, I make fems like Madonna"
Da Bush Babees,S.O.S.,its,you,You try to front but its like you can't son
